127Pm,61,66,8052,3
128Rh,45,83,8010,2
128Pd,46,82,8137,4
128Ag,47,81,8211,2
128Cd,48,80,8303.2367,0.0503
128In,49,79,8351.4361,0.0103
128Sn,50,78,8416.9749,0.1381
128Sb,51,77,8420.7724,0.1468
128Te,52,76,8448.7536,0.0055
128I,53,75,8432.8309,0.0283
128Xe,54,74,8443.3008,0.0003
128Cs,55,73,8406.4953,0.042
128Ba,56,72,8395.9878,0.0126
128La,57,71,8337.1904,0.4254
128Ce,58,70,8306.9259,0.2183
128Pr,59,69,8228.9141,0.2329
128Nd,60,68,8177,2
128Pm,61,67,8075,2
128Sm,62,66,7998,4
129Pd,46,83,8086,5
129Ag,47,82,8188,3
129Cd,48,81,8269.5311,0.0412
129In,49,80,8338.759,0.0153
129Sn,50,79,8392.8161,0.1339
129Sb,51,78,8418.0598,0.1645
129Te,52,77,8430.4098,0.0055
129I,53,76,8435.9908,0.0244
129Xe,54,75,8431.3904,0.0003
129Cs,55,74,8416.0465,0.0353
129Ba,56,73,8391.0811,0.0814
129La,57,72,8356.0449,0.1655
129Ce,58,71,8310.9411,0.2166
129Pr,59,70,8254.3808,0.2311
129Nd,60,69,8191,2
129Pm,61,68,8114,2
129Sm,62,67,8023,4
130Pd,46,84,8046,2
130Ag,47,83,8142,3
130Cd,48,82,8252.5868,0.172
130In,49,81,8314.176,0.0138
130Sn,50,80,8386.817,0.0144
130Sb,51,79,8397.3641,0.1093
130Te,52,78,8430.3251,0.0003
130I,53,77,8421.1011,0.0243
130Xe,54,76,8437.7314,0.0003
130Cs,55,75,8408.7848,0.0643
130Ba,56,74,8405.513,0.0022
130La,57,73,8356.1919,0.1996
130Ce,58,72,8333.2164,0.215
130Pr,59,71,8263.7565,0.4944
130Nd,60,70,8222.5136,0.215
130Pm,61,69,8131,2
130Sm,62,68,8065,3
130Eu,63,67,7950,4
131Pd,46,85,7993,2
131Ag,47,84,8102,4
131Cd,48,83,8206.1204,0.1469
131In,49,82,8297.9544,0.0168
131Sn,50,81,8362.5183,0.0276
131Sb,51,80,8392.5525,0.0159
131Te,52,79,8411.2339,0.0005
131I,53,78,8422.2977,0.0046
131Xe,54,77,8423.7367,0.0003
131Cs,55,76,8415.0317,0.0014
131Ba,56,75,8398.5511,0.0032
131La,57,74,8370.3676,0.2133
131Ce,58,73,8333.3969,0.2504
131Pr,59,72,8286.1439,0.3587
131Nd,60,71,8230.3045,0.2101
131Pm,61,70,8163,2
131Sm,62,69,8085,3
131Eu,63,68,7996,3
132Ag,47,85,8053,4
132Cd,48,84,8169.1421,0.4551
132In,49,83,8253.7162,0.4548
132Sn,50,82,8354.8726,0.015
132Sb,51,81,8372.3452,0.0187
132Te,52,80,8408.4859,0.0264
132I,53,79,8406.4628,0.0308
132Xe,54,78,8427.6229,0.0003
132Cs,55,77,8405.5878,0.0079
132Ba,56,76,8409.3747,0.008
132La,57,75,8367.7559,0.2754
132Ce,58,74,8352.3223,0.1546
132Pr,59,73,8291.5377,0.2188
132Nd,60,72,8256.8104,0.1834
132Pm,61,71,8177,1
132Sm,62,70,8122,2
132Eu,63,69,8018,3
133Ag,47,86,8013,4
133Cd,48,85,8121,2
133In,49,84,8217,2
133Sn,50,83,8310.089,0.0143
133Sb,51,82,8364.7302,0.0235
133Te,52,81,8389.0255,0.0155
133I,53,80,8405.0993,0.0444
133Xe,54,79,8412.6477,0.018
133Cs,55,78,8409.9786,0.0003
133Ba,56,77,8400.2059,0.0075
133La,57,76,8378.8415,0.2101
133Ce,58,75,8349.8301,0.123
133Pr,59,74,8310.2588,0.094
133Nd,60,73,8262.232,0.3502
133Pm,61,72,8204.2841,0.3782
133Sm,62,71,8137,2
133Eu,63,70,8056,2
133Gd,64,69,7966,4
134Cd,48,86,8086,2
134In,49,85,8173,1
134Sn,50,84,8275.1719,0.0236
134Sb,51,83,8325.9398,0.0229
134Te,52,82,8383.6442,0.0205
134I,53,81,8389.0722,0.0362
134Xe,54,80,8413.6994,0.0003
134Cs,55,79,8398.647,0.0003
134Ba,56,78,8408.1731,0.0019
134La,57,77,8374.4888,0.1487
134Ce,58,76,8365.7716,0.1521
134Pr,59,75,8312.8817,0.1516
134Nd,60,74,8285.5391,0.0882
134Pm,61,73,8213.4131,0.3128
134Sm,62,72,8167,1
134Eu,63,71,8075,2
134Gd,64,70,8008,3
135Cd,48,87,8036,3
135In,49,86,8136,2
135Sn,50,85,8230.6877,0.0228
135Sb,51,84,8291.9894,0.0196
135Te,52,83,8345.7384,0.0128
135I,53,82,8384.7609,0.0153
135Xe,54,81,8398.4783,0.0272
135Cs,55,80,8401.3393,0.0027
135Ba,56,79,8397.5345,0.0018
135La,57,78,8382.7972,0.0699
135Ce,58,77,8361.9861,0.076
135Pr,59,76,8328.9284,0.0875
135Nd,60,75,8288.1536,0.1417
135Pm,61,74,8236.7933,0.6141
135Sm,62,73,8177.627,1.1454
135Eu,63,72,8107,1
135Gd,64,71,8028,3
135Tb,65,70,7939,3
136In,49,87,8091,2
136Sn,50,86,8197,1
136Sb,51,85,8252.2533,0.0429
136Te,52,84,8319.4301,0.0168
136I,53,83,8351.3242,0.1043
136Xe,54,82,8396.1889,0.0003
136Cs,55,81,8389.7723,0.0138
136Ba,56,80,8402.7566,0.0018
136La,57,79,8376.0512,0.391
136Ce,58,78,8373.7624,0.0024
136Pr,59,77,8330.0089,0.0842
136Nd,60,76,8308.5127,0.0869
136Pm,61,75,8243.7207,0.5079
136Sm,62,74,8205.9165,0.0919
136Eu,63,73,8122,1
136Gd,64,72,8064,2
136Tb,65,71,7961,4
137In,49,88,8053,3
137Sn,50,87,8152,2
137Sb,51,86,8218.4764,0.3808
137Te,52,85,8280.2357,0.0153
137I,53,84,8326.0033,0.0612
137Xe,54,83,8364.2865,0.0008
137Cs,55,82,8388.9581,0.0022
137Ba,56,81,8391.8288,0.0018
137La,57,80,8381.8807,0.012
137Ce,58,79,8367.2497,0.0026
137Pr,59,78,8341.7074,0.0594
137Nd,60,77,8309.5892,0.0856
137Pm,61,76,8263.6516,0.0952
137Sm,62,75,8213.5527,0.2089
137Eu,63,74,8150.5738,0.032
137Gd,64,73,8080,2
137Tb,65,72,7999,3
138Sn,50,88,8118,3
138Sb,51,87,8178,2
138Te,52,86,8252.5786,0.0274
138I,53,85,8292.445,0.0432
138Xe,54,84,8344.6913,0.0203
138Cs,55,83,8360.1437,0.0664
138Ba,56,82,8393.4222,0.0018
138La,57,81,8375.0835,0.003
138Ce,58,80,8377.0408,0.0036
138Pr,59,79,8339.2195,0.0726
138Nd,60,78,8325.4946,0.0841
138Pm,61,77,8268.3558,0.0841
138Sm,62,76,8237.9286,0.0856
138Eu,63,75,8161.6211,0.2025
138Gd,64,74,8112,1
138Tb,65,73,8019,2
138Dy,66,72,7950,4
139Sn,50,89,8073,3
139Sb,51,88,8144,3
139Te,52,87,8211.7716,0.0255
139I,53,86,8265.61,0.0288
139Xe,54,85,8311.5904,0.0154
139Cs,55,84,8342.3397,0.0225
139Ba,56,83,8367.0194,0.0018
139La,57,82,8377.9987,0.0044
139Ce,58,81,8370.4664,0.015
139Pr,59,80,8349.5208,0.0263
139Nd,60,79,8323.6642,0.198
139Pm,61,78,8285.5473,0.0978
139Sm,62,77,8243.0786,0.0783
139Eu,63,76,8187.2187,0.0946
139Gd,64,75,8126,1
139Tb,65,74,8052,2
139Dy,66,73,7971,4
140Sn,50,90,8038,2
140Sb,51,89,8103,4
140Te,52,88,8183.3567,0.1027
140I,53,87,8229.474,0.0865
140Xe,54,86,8290.8875,0.0166
140Cs,55,85,8314.3227,0.0586
140Ba,56,84,8353.15,0.0564
140La,57,83,8355.0201,0.0043
140Ce,58,82,8376.3045,0.0094
140Pr,59,81,8346.5163,0.0439
140Nd,60,80,8337.864,0.0233
140Pm,61,79,8289.0958,0.173
140Sm,62,78,8263.8211,0.0893
140Eu,63,77,8197.733,0.3681
140Gd,64,76,8154.9757,0.1996
140Tb,65,75,8068.6732,5.7178
140Dy,66,74,8008,3
140Ho,67,73,7906,4
141Sb,51,90,8069,4
141Te,52,89,8142,3
141I,53,88,8202.2562,0.1123
141Xe,54,87,8255.3647,0.0205
141Cs,55,86,8294.3554,0.0652
141Ba,56,85,8326.0774,0.0377
141La,57,84,8343.205,0.0293
141Ce,58,83,8355.3956,0.0093
141Pr,59,82,8353.9852,0.0106
141Nd,60,81,8335.5074,0.0226
141Pm,61,80,8303.9405,0.0991
141Sm,62,79,8265.846,0.0605
141Eu,63,78,8217.6853,0.0896
141Gd,64,77,8164.609,0.1401
141Tb,65,76,8097.4761,0.7465
141Dy,66,75,8027,2
141Ho,67,74,7943,3
142Sb,51,91,8027,2
142Te,52,90,8113,4
142I,53,89,8165.2517,0.0348
142Xe,54,88,8233.1695,0.019
142Cs,55,87,8264.8777,0.0498
142Ba,56,86,8310.9718,0.0417
142La,57,85,8320.8263,0.0443
142Ce,58,84,8347.07,0.0172
142Pr,59,83,8336.3032,0.0106
142Nd,60,82,8346.031,0.0088
142Pm,61,81,8306.6587,0.1662
142Sm,62,80,8285.9407,0.0131
142Eu,63,79,8226.396,0.2117
142Gd,64,78,8190.2569,0.1968
142Tb,65,77,8111.508,4.9335
142Dy,66,76,8061,5
142Ho,67,75,7965,3
142Er,68,74,7893,4
143Te,52,91,8070,3
143I,53,90,8137,1
143Xe,54,89,8196.8855,0.0326
143Cs,55,88,8243.6707,0.053
143Ba,56,87,8281.9878,0.0472
143La,57,86,8306.1271,0.0513
143Ce,58,85,8324.6765,0.0171
143Pr,59,84,8329.428,0.0127
143Nd,60,83,8330.4893,0.0088
143Pm,61,82,8317.7341,0.0206
143Sm,62,81,8288.1825,0.0192
143Eu,63,80,8245.8177,0.0768
143Gd,64,79,8198.3188,1.4007
143Tb,65,78,8138.2176,0.3583
143Dy,66,77,8075.0527,0.0912
143Ho,67,76,7999,2
143Er,68,75,7917,3
144Te,52,92,8040,2
144I,53,91,8098,3
144Xe,54,90,8172.8845,0.0369
144Cs,55,89,8211.8894,0.1398
144Ba,56,88,8265.4549,0.0496
144La,57,87,8281.4283,0.0898
144Ce,58,86,8314.7612,0.0197
144Pr,59,85,8311.5411,0.0188
144Nd,60,84,8326.9237,0.0087
144Pm,61,83,8305.2969,0.0202
144Sm,62,82,8303.68,0.0101
144Eu,63,81,8254.1744,0.0749
144Gd,64,80,8221.9382,0.1941
144Tb,65,79,8151.2877,0.1941
144Dy,66,78,8105.5902,0.0498
144Ho,67,77,8017.0977,0.0589
144Er,68,76,7956,1
144Tm,69,75,7850,3
145Te,52,93,7998,2
145I,53,92,8069,3
145Xe,54,91,8135.0877,0.0771
145Cs,55,90,8188.7342,0.0625
145Ba,56,89,8234.7991,0.0585
145La,57,88,8266.0873,0.0846
145Ce,58,87,8289.8762,0.2338
145Pr,59,86,8302.1285,0.0493
145Nd,60,85,8309.1883,0.0088
145Pm,61,84,8302.6583,0.0193
145Sm,62,83,8293.0139,0.0102
145Eu,63,82,8269.2744,0.0211
145Gd,64,81,8228.9485,0.136
145Tb,65,80,8178.5397,0.7648
145Dy,66,79,8116.8884,0.045
145Ho,67,78,8048.5792,0.0514
145Er,68,77,7975,1
145Tm,69,76,7889,1
146I,53,93,8031,2
146Xe,54,92,8110.4154,0.1659
146Cs,55,91,8155.4365,0.0198
146Ba,56,90,8215.5293,0.0121
146La,57,89,8239.9988,0.0115
146Ce,58,88,8278.5081,0.1004
146Pr,59,87,8280.325,0.2353
146Nd,60,86,8304.0927,0.0087
146Pm,61,85,8288.655,0.0293
146Sm,62,84,8293.8581,0.0209
146Eu,63,83,8261.9327,0.0412
146Gd,64,82,8249.5072,0.0279
146Tb,65,81,8187.1474,0.3073
146Dy,66,80,8146.1128,0.0459
146Ho,67,79,8063.2426,0.0451
146Er,68,78,8010.5127,0.0459
146Tm,69,77,7914,1
147I,53,94,8001,2
147Xe,54,93,8072,1
147Cs,55,92,8131.801,0.057
147Ba,56,91,8183.2405,0.1343
147La,57,90,8221.5536,0.0729
147Ce,58,89,8252.5274,0.0584
147Pr,59,88,8270.54,0.1079
147Nd,60,87,8283.6036,0.0087
147Pm,61,86,8284.3712,0.0088
147Sm,62,85,8280.5734,0.0086
147Eu,63,84,8263.5409,0.0175
147Gd,64,83,8243.3366,0.0128
147Tb,65,82,8206.625,0.0551
147Dy,66,81,8156.768,0.0602
147Ho,67,80,8094.0381,0.034
147Er,68,79,8026.476,0.2598
147Tm,69,78,7948.8178,0.0465
148Xe,54,94,8047,2
148Cs,55,93,8097.5469,0.0881
148Ba,56,92,8164.1118,0.0101
148La,57,91,8193.7165,0.1315
148Ce,58,90,8240.3876,0.0756
148Pr,59,89,8249.5409,0.1016
148Nd,60,88,8277.1778,0.0139
148Pm,61,87,8268.2283,0.0384
148Sm,62,86,8279.6326,0.0084
148Eu,63,85,8253.8155,0.0673
148Gd,64,84,8248.3398,0.0099
148Tb,65,83,8204.3207,0.0842
148Dy,66,82,8180.943,0.0589
148Ho,67,81,8108.9797,0.5664
148Er,68,80,8059.6924,0.0692
148Tm,69,79,7968.5011,0.0692
148Yb,70,78,7906,3
149Xe,54,95,8009,2
149Cs,55,94,8073,3
149Ba,56,93,8131.8495,0.0169
149La,57,92,8176.1915,1.344
149Ce,58,91,8214.2294,0.0688
149Pr,59,90,8238.304,0.0663
149Nd,60,89,8255.4437,0.0138
149Pm,61,88,8261.5277,0.0147
149Sm,62,87,8263.4683,0.0078
149Eu,63,86,8253.556,0.0262
149Gd,64,85,8239.4856,0.0222
149Tb,65,84,8209.8153,0.0244
149Dy,66,83,8179.0972,0.0616
149Ho,67,82,8133.255,0.0804
149Er,68,81,8074.9558,0.1875
149Tm,69,80,8004,1
149Yb,70,79,7927,2
150Xe,54,96,7983,2
150Cs,55,95,8039,3
150Ba,56,94,8111.8405,0.0379
150La,57,93,8149.4339,0.0168
150Ce,58,92,8201.123,0.078
150Pr,59,91,8218.9316,0.0601
150Nd,60,90,8249.5789,0.0075
150Pm,61,89,8243.8125,0.1335
150Sm,62,88,8261.6235,0.0074
150Eu,63,87,8241.3481,0.0415
150Gd,64,86,8242.6103,0.0404
150Tb,65,85,8206.3396,0.0491
150Dy,66,84,8189.1495,0.0288
150Ho,67,83,8134.8423,0.0945
150Er,68,82,8102.1962,0.1146
150Tm,69,81,8021,1
150Yb,70,80,7965,2
150Lu,71,79,7866,2
151Cs,55,96,8013,3
151Ba,56,95,8079,3
151La,57,94,8129.0436,2.8839
151Ce,58,93,8176.2779,0.1172
151Pr,59,92,8207.8824,0.0772
151Nd,60,91,8230.2741,0.0075
151Pm,61,90,8241.2723,0.0305
151Sm,62,89,8243.9735,0.0074
151Eu,63,88,8239.2998,0.0077
151Gd,64,87,8231.0446,0.0198
151Tb,65,86,8208.8743,0.0271
151Dy,66,85,8184.6789,0.0215
151Ho,67,84,8145.5267,0.055
151Er,68,83,8104.8723,0.1091
151Tm,69,82,8050.0576,0.1283
151Yb,70,81,7983.7556,1.99
151Lu,71,80,7904,2
152Cs,55,97,7980,3
152Ba,56,96,8057,3
152La,57,95,8102,2
152Ce,58,94,8161,1
152Pr,59,93,8187.1049,0.122
152Nd,60,92,8224.0078,0.161
152Pm,61,91,8226.1293,0.1704
152Sm,62,90,8244.0645,0.0067
152Eu,63,89,8226.5854,0.0077
152Gd,64,88,8233.4042,0.0066
152Tb,65,87,8202.0072,0.2632
152Dy,66,86,8192.9171,0.0302
152Ho,67,85,8144.9193,0.0824
152Er,68,84,8119.3485,0.0581
152Tm,69,83,8056.4387,0.3554
152Yb,70,82,8015.4371,0.9849
152Lu,71,81,7926,1
153Ba,56,97,8023,3
153La,57,96,8081,2
153Ce,58,95,8134,1
153Pr,59,94,8172.0371,0.0777
153Nd,60,93,8204.5832,0.018
153Pm,61,92,8221.1536,0.0592
153Sm,62,91,8228.5373,0.0067
153Eu,63,90,8228.7011,0.0077
153Gd,64,89,8220.4209,0.0066
153Tb,65,88,8205.0504,0.0258
153Dy,66,87,8185.7514,0.0262
153Ho,67,86,8153.6372,0.0331
153Er,68,85,8118.8154,0.0607
153Tm,69,84,8071.2571,0.0783
153Yb,70,83,8022,1
153Lu,71,82,7959.0882,0.9805
153Hf,72,81,7882,2
154Ba,56,98,8001,3
154La,57,97,8051,2
154Ce,58,96,8116,1
154Pr,59,95,8147.2994,0.6494
154Nd,60,94,8192.3491,0.0067
154Pm,61,93,8204.717,0.1625
154Sm,62,92,8226.8379,0.0085
154Eu,63,91,8217.1006,0.0077
154Gd,64,90,8224.7996,0.0065
154Tb,65,89,8196.6697,0.2942
154Dy,66,88,8193.1305,0.0483
154Ho,67,87,8150.6825,0.0534
154Er,68,86,8132.3919,0.0322
154Tm,69,85,8074.209,0.0936
154Yb,70,84,8039.9402,0.1122
154Lu,71,83,7968,1
154Hf,72,82,7918,2
155La,57,98,8028,3
155Ce,58,97,8087,2
155Pr,59,96,8131.0398,0.111
155Nd,60,95,8170.305,0.0591
155Pm,61,94,8195.2977,0.0304
155Sm,62,93,8211.2258,0.0086
155Eu,63,92,8216.676,0.0081
155Gd,64,91,8213.2541,0.0063
155Tb,65,90,8202.9173,0.0634
155Dy,66,89,8184.357,0.0622
155Ho,67,88,8159.2055,0.1127
155Er,68,87,8129.4444,0.0392
155Tm,69,86,8088.376,0.064
155Yb,70,85,8043.8234,0.1071
155Lu,71,84,7987.4369,0.1242
155Hf,72,83,7929,2
155Ta,73,82,7858,2
156La,57,99,7997,3
156Ce,58,98,8068,2
156Pr,59,97,8105.2337,0.0066
156Nd,60,96,8156.3265,0.0084
156Pm,61,95,8176.7263,0.0076
156Sm,62,94,8205.0054,0.0546
156Eu,63,93,8204.6192,0.0226
156Gd,64,92,8215.3253,0.0063
156Tb,65,91,8194.6415,0.0242
156Dy,66,90,8192.4366,0.0063
156Ho,67,89,8155.428,0.2463
156Er,68,88,8141.9084,0.1579
156Tm,69,87,8089.6032,0.0915
156Yb,70,86,8061.7107,0.0597
156Lu,71,85,7995.3752,0.3469
156Hf,72,84,7952.6676,0.9599
156Ta,73,83,7872,2
157La,57,100,7972,2
157Ce,58,99,8037,3
157Pr,59,98,8085.817,0.0202
157Nd,60,97,8132.1671,0.0136
157Pm,61,96,8164.1458,0.0446
157Sm,62,95,8187.0642,0.0282
157Eu,63,94,8199.7975,0.027
157Gd,64,93,8203.5072,0.0062
157Tb,65,92,8198.1416,0.0065
157Dy,66,91,8184.6287,0.0328
157Ho,67,90,8163.1373,0.1495
157Er,68,89,8136.3757,0.1688
157Tm,69,88,8101.4285,0.178
157Yb,70,87,8062.7551,0.0695
157Lu,71,86,8013.3128,0.0769
157Hf,72,85,7960,1
157Ta,73,84,7896.0608,0.9557
157W,74,83,7828,3
158Ce,58,100,8015,3
158Pr,59,99,8059,2
158Nd,60,98,8114.9529,0.0083
158Pm,61,97,8143.3622,0.0056
158Sm,62,96,8177.3075,0.0303
158Eu,63,95,8185.132,0.0129
158Gd,64,94,8201.8229,0.0062
158Tb,65,93,8189.1556,0.008
158Dy,66,92,8190.1298,0.0148
158Ho,67,91,8158.4709,0.1716
158Er,68,90,8147.927,0.1596
158Tm,69,89,8101.1994,0.1596
158Yb,70,88,8079.1999,0.0505
158Lu,71,87,8018.5685,0.0957
158Hf,72,86,7981.2764,0.1107
158Ta,73,85,7907,1
158W,74,84,7855,2
159Ce,58,101,7983,3
159Pr,59,100,8037,3
159Nd,60,99,8088.8224,0.1875
159Pm,61,98,8126.8601,0.0631
159Sm,62,97,8157.4963,0.0373
159Eu,63,96,8176.6987,0.0272
159Gd,64,95,8187.6177,0.0062
159Tb,65,94,8188.8025,0.0069
159Dy,66,93,8181.5842,0.0091
159Ho,67,92,8165.1066,0.0192
159Er,68,91,8142.7742,0.0229
159Tm,69,90,8112.7549,0.1758
159Yb,70,89,8078.0428,0.1106
159Lu,71,88,8034.6009,0.2369
159Hf,72,87,7986.561,0.1057
159Ta,73,86,7928.7258,0.1238
159W,74,85,7867,2
159Re,75,84,7795,2
160Pr,59,101,8009,2
160Nd,60,100,8069.9662,0.2911
160Pm,61,99,8103.6398,0.0128
160Sm,62,98,8144.6159,0.0122
160Eu,63,97,8160.103,0.0057
160Gd,64,96,8183.0171,0.007
160Tb,65,95,8177.4676,0.0069
160Dy,66,94,8184.0526,0.0044
160Ho,67,93,8158.6004,0.0939
160Er,68,92,8151.7217,0.1515
160Tm,69,91,8110.8124,0.2043
160Yb,70,90,8092.5614,0.0343
160Lu,71,89,8038.3387,0.3551
160Hf,72,88,8006.3791,0.0596
160Ta,73,87,7938.2704,0.3395
160W,74,86,7892.7893,0.9363
160Re,75,85,7810,2
161Pr,59,102,7986,3
161Nd,60,101,8042,2
161Pm,61,100,8085.9977,0.0561
161Sm,62,99,8122.0418,0.0423
161Eu,63,98,8148.981,0.0646
161Gd,64,97,8167.1934,0.0093
161Tb,65,96,8174.4809,0.0076
161Dy,66,95,8173.3093,0.0043
161Ho,67,94,8163.1134,0.0134
161Er,68,93,8145.8628,0.0545
161Tm,69,92,8120.4906,0.1736
161Yb,70,91,8090.3861,0.0938
161Lu,71,90,8052.7821,0.1736
161Hf,72,89,8009.1245,0.1457
161Ta,73,88,7957.45,0.1514
161W,74,87,7901,1
161Re,75,86,7836.3292,0.9311
161Os,76,85,7765,2
162Nd,60,102,8022,2
162Pm,61,101,8061,2
162Sm,62,100,8107.5745,0.0218
162Eu,63,99,8129.5593,0.0081
162Gd,64,98,8159.0373,0.0245
162Tb,65,97,8164.0773,0.0127
162Dy,66,96,8173.4555,0.0043
162Ho,67,95,8155.4126,0.0192
162Er,68,94,8152.3959,0.0047
162Tm,69,93,8117.5868,0.1609
162Yb,70,92,8102.5333,0.0932
162Lu,71,91,8054.5596,0.4632
162Hf,72,90,8027.1171,0.0553
162Ta,73,89,7964.3432,0.3909
162W,74,88,7923.8214,0.109
162Re,75,87,7848,1
162Os,76,86,7794,2
163Nd,60,103,7992,3
163Pm,61,102,8042,2
163Sm,62,101,8084.1653,0.0451
163Eu,63,100,8116.0172,0.0056
163Gd,64,99,8140.756,0.0049
163Tb,65,98,8155.6322,0.0249
163Dy,66,97,8161.784,0.0043
163Ho,67,96,8156.967,0.0043
163Er,68,95,8144.7403,0.0284
163Tm,69,94,8124.9774,0.0338
163Yb,70,93,8099.1069,0.0927
163Lu,71,92,8066.6848,0.1714
163Hf,72,91,8028.0072,0.1576
163Ta,73,90,7981.8905,0.2335
163W,74,89,7930.3043,0.3584
163Re,75,88,7870.8655,0.1137
163Os,76,87,7807,2
163Ir,77,86,7734,2
164Pm,61,103,8014,2
164Sm,62,102,8067.7803,0.025
164Eu,63,101,8095.3686,0.0126
164Gd,64,100,8129.9978,0.0061
164Tb,65,99,8139.9304,0.0114
164Dy,66,98,8158.7129,0.0042
164Ho,67,97,8147.9234,0.0085
164Er,68,96,8149.0191,0.0043
164Tm,69,95,8119.6534,0.1525
164Yb,70,94,8109.4149,0.0921
164Lu,71,93,8065.8043,0.1704
164Hf,72,92,8043.8142,0.0964
164Ta,73,91,7986.9978,0.1704
164W,74,90,7951.4515,0.059
164Re,75,89,7881.0523,0.3326
164Os,76,88,7833.308,0.914
164Ir,77,87,7750,2
165Pm,61,104,7992,3
165Sm,62,103,8041,2
165Eu,63,102,8080.0529,0.0316
165Gd,64,101,8110.4428,0.0079
165Tb,65,100,8130.3259,0.0093
165Dy,66,99,8143.9083,0.0042
165Ho,67,98,8146.9591,0.0048
165Er,68,97,8139.9348,0.0056
165Tm,69,96,8125.5489,0.0101
165Yb,70,95,8104.8399,0.1608
165Lu,71,94,8076.746,0.1608
165Hf,72,93,8042.8728,0.1694
165Ta,73,92,8003.0547,0.0823
165W,74,91,7955.9704,0.1561
165Re,75,90,7901.5201,0.143
165Os,76,89,7843,1
165Ir,77,88,7776,1
165Pt,78,87,7703,2
166Sm,62,104,8023,2
166Eu,63,103,8056,1
166Gd,64,102,8097.226,0.0095
166Tb,65,101,8113.223,0.0088
166Dy,66,100,8137.2793,0.0048
166Ho,67,99,8135.4933,0.0047
166Er,68,98,8141.9479,0.002
166Tm,69,97,8118.9357,0.0696
166Yb,70,96,8112.4591,0.0422
166Lu,71,95,8074.1756,0.1796
166Hf,72,94,8056.4386,0.1683
166Ta,73,93,8004.9714,0.1683
166W,74,92,7974.8951,0.057
166Re,75,91,7909.6392,0.5316
166Os,76,90,7866.3371,0.1082
166Ir,77,89,7789,1
166Pt,78,88,7733,2
167Sm,62,105,7992,3
167Eu,63,104,8038,2
167Gd,64,103,8075.5428,0.0312
167Tb,65,102,8101.441,0.0116
167Dy,66,101,8120.8782,0.024
167Ho,67,100,8130.3732,0.0311
167Er,68,99,8131.7352,0.0017
167Tm,69,98,8122.5826,0.0075
167Yb,70,97,8106.202,0.0237
167Lu,71,96,8083.1722,0.2231
167Hf,72,95,8054.185,0.1673
167Ta,73,94,8018.8614,0.1673
167W,74,93,7976.7045,0.112
167Re,75,92,7929,
167Os,76,91,7873.9557,0.4844
167Ir,77,90,7812.8254,0.1099
167Pt,78,89,7746,2
168Sm,62,106,7971,2
168Eu,63,105,8012,2
168Gd,64,104,8060,2
168Tb,65,103,8082.798,0.025
168Dy,66,102,8112.5293,0.8334
168Ho,67,101,8116.8061,0.1786
168Er,68,100,8129.5897,0.0016
168Tm,69,99,8114.9516,0.01
168Yb,70,98,8111.887,0.0006
168Lu,71,97,8080.4026,0.226
168Hf,72,96,8065.5536,0.1663
168Ta,73,95,8019.4287,0.1663
168W,74,94,7993.9327,0.0789
168Re,75,93,7935.1208,0.1835
168Os,76,92,7895.9408,0.0589
168Ir,77,91,7823.8509,0.3287
168Pt,78,90,7773.6217,0.8925
168Au,79,89,7688,2
169Eu,63,106,7991,3
169Gd,64,105,8035,2
169Tb,65,104,8069,2
169Dy,66,103,8094.7566,1.7791
169Ho,67,102,8109.0622,0.1186
169Er,68,101,8117.0078,0.0018
169Tm,69,100,8114.4702,0.0044
169Yb,70,99,8104.5206,0.0011
169Lu,71,98,8086.3233,0.0178
169Hf,72,97,8061.7791,0.1654
169Ta,73,96,8030.9577,0.1654
169W,74,95,7994.5381,0.0913
169Re,75,94,7951.3963,0.0673
169Os,76,93,7901.2862,0.1535
169Ir,77,92,7845.5944,0.1379
169Pt,78,91,7784,1
169Au,79,90,7716,2
170Eu,63,107,7963,3
170Gd,64,106,8017,3
170Tb,65,105,8047,2
170Dy,66,104,8084,1
170Ho,67,103,8093.7902,0.2942
170Er,68,102,8111.9529,0.0082
170Tm,69,101,8105.5144,0.0043
170Yb,70,100,8106.6101,0.0003
170Lu,71,99,8081.6686,0.0991
170Hf,72,98,8070.8762,0.1644
170Ta,73,97,8030.2965,0.1644
170W,74,96,8008.9482,0.0776
170Re,75,95,7955.012,0.0672
170Os,76,94,7921.1258,0.0574
170Ir,77,93,7853,1
170Pt,78,92,7808.2365,0.1073
170Au,79,91,7730,1
170Hg,80,90,7671,2
171Gd,64,107,7990,3
171Tb,65,106,8030,2
171Dy,66,105,8062,1
171Ho,67,104,8083.6021,3.5088
171Er,68,103,8097.7404,0.0082
171Tm,69,102,8101.8931,0.0057
171Yb,70,101,8097.8826,0.0003
171Lu,71,100,8084.6621,0.0109
171Hf,72,99,8066.0687,0.1689
171Ta,73,98,8039.7914,0.1634
171W,74,97,8008.1158,0.1634
171Re,75,96,7969.4131,0.1634
171Os,76,95,7924.1769,0.1067
171Ir,77,94,7873.4895,0.2249
171Pt,78,93,7816.6017,0.4734
171Au,79,92,7754.1069,0.1211
171Hg,80,91,7686,2
172Gd,64,108,7972,2
172Tb,65,107,8006,3
172Dy,66,106,8049,2
172Ho,67,105,8066,1
172Er,68,104,8090.4052,0.023
172Tm,69,103,8091.0367,0.0319
172Yb,70,102,8097.4295,0.0003
172Lu,71,101,8078.2334,0.0136
